level,system,expression_group_layer,expression_group,expression_subgroup,ngram,total_count,row_occurrences,scenario_count,scenarios,matched_constraints,scenario_heavy_hits
trigrams,AC15P,constraint_aligned,temporal_projection,change_and_rate,free qualification phase,2,1,1,S3,temporal_dynamics,0
trigrams,AC15P,constraint_aligned,temporal_projection,change_and_rate,in shifting emi,2,1,1,S3,temporal_dynamics,0
trigrams,AC15P,constraint_aligned,temporal_projection,change_and_rate,may shift so,2,1,1,S3,temporal_dynamics,0
trigrams,AC15P,constraint_aligned,temporal_projection,change_and_rate,phase i can,2,1,1,S3,temporal_dynamics,0
trigrams,AC15P,constraint_aligned,temporal_projection,change_and_rate,punitive fees transition,2,1,1,S1,temporal_dynamics,0
trigrams,AC15P,constraint_aligned,temporal_projection,change_and_rate,qualification phase i,2,1,1,S3,temporal_dynamics,0
trigrams,AC15P,constraint_aligned,temporal_projection,change_and_rate,refuse phasing exclusions,2,1,1,S3,,0
trigrams,AC15P,constraint_aligned,temporal_projection,change_and_rate,shift to dual,2,1,1,S7,temporal_dynamics,0
trigrams,AC15P,constraint_aligned,temporal_projection,change_and_rate,slow down a,2,1,1,S7,,0
trigrams,AC15P,constraint_aligned,temporal_projection,change_and_rate,trial shift to,2,1,1,S7,temporal_dynamics,0
trigrams,AC15P,constraint_aligned,temporal_projection,decay_and_currency,accepted superseded deprecated,6,1,1,S5,temporal_dynamics,0
trigrams,AC15P,constraint_aligned,temporal_projection,decay_and_currency,deprecated needs review,3,1,1,S5,temporal_dynamics,0
trigrams,AC15P,constraint_aligned,temporal_projection,decay_and_currency,repo validity checks,3,1,1,S5,,0
trigrams,AC15P,constraint_aligned,temporal_projection,decay_and_currency,superseded deprecated needs,3,1,1,S5,temporal_dynamics,0
trigrams,AC15P,constraint_aligned,temporal_projection,decay_and_currency,aging sickness plan,2,1,1,S7,,0
trigrams,AC15P,constraint_aligned,temporal_projection,decay_and_currency,and increase lifecycle,2,1,1,S1,temporal_dynamics,0
trigrams,AC15P,constraint_aligned,temporal_projection,decay_and_currency,becomes stale if,2,1,1,S5,,0
trigrams,AC15P,constraint_aligned,temporal_projection,decay_and_currency,country eventually aging,2,1,1,S7,,0
trigrams,AC15P,constraint_aligned,temporal_projection,decay_and_currency,fresh eyes continuum,2,1,1,S5,,1
trigrams,AC15P,constraint_aligned,temporal_projection,decay_and_currency,fresh eyes suppress,2,1,1,S5,,0
trigrams,AC15P,constraint_aligned,temporal_projection,decay_and_currency,staleness and governance,2,1,1,S5,,0
trigrams,AC15P,constraint_aligned,temporal_projection,decay_and_currency,staleness risk is,2,1,1,S5,practicality_and_feasibility,0
trigrams,AC15P,constraint_aligned,temporal_projection,decay_and_currency,superseding deprecating items,2,1,1,S5,temporal_dynamics,0
trigrams,AC15P,constraint_aligned,temporal_projection,decay_and_currency,visible fresh eyes,2,1,1,S5,,0
trigrams,AC15P,constraint_aligned,temporal_projection,robustness_and_resilience,over durable artifacts,6,1,1,S5,,0
trigrams,AC15P,constraint_aligned,temporal_projection,robustness_and_resilience,durable artifacts adrs,4,1,1,S5,,0
trigrams,AC15P,constraint_aligned,temporal_projection,robustness_and_resilience,durable artifacts with,3,1,1,S5,,0
trigrams,AC15P,constraint_aligned,temporal_projection,robustness_and_resilience,to durable artifacts,3,1,1,S5,,0
trigrams,AC15P,constraint_aligned,temporal_projection,robustness_and_resilience,pointers to durable,2,1,1,S5,,0
trigrams,AC15P,constraint_aligned,temporal_projection,robustness_and_resilience,resilience acceptance tests,2,1,1,S1,temporal_dynamics,0
trigrams,AC15P,constraint_aligned,temporal_projection,robustness_and_resilience,retrieval over durable,2,1,1,S5,,0
trigrams,AC15P,constraint_aligned,temporal_projection,robustness_and_resilience,stable and mappable,2,1,1,S3,,0
trigrams,AC15P,constraint_aligned,temporal_projection,robustness_and_resilience,vectors over durable,2,1,1,S5,,0
trigrams,AC15P,constraint_aligned,temporal_projection,time_horizons,availability early access,4,1,1,S3,,0
trigrams,AC15P,constraint_aligned,temporal_projection,time_horizons,limited availability early,4,1,1,S3,,0
trigrams,AC15P,constraint_aligned,temporal_projection,time_horizons,week award window,3,1,1,S1,temporal_dynamics,0
trigrams,AC15P,constraint_aligned,temporal_projection,time_horizons,buy property early,2,1,1,S7,,0
trigrams,AC15P,constraint_aligned,temporal_projection,time_horizons,early failure tax,2,1,1,S3,,0
trigrams,AC15P,constraint_aligned,temporal_projection,time_horizons,get trapped later,2,1,1,S1,,0
trigrams,AC15P,constraint_aligned,temporal_projection,time_horizons,long term bias,2,1,1,S5,temporal_dynamics;truth_and_fact,0
trigrams,AC15P,constraint_aligned,temporal_projection,time_horizons,long term money,2,1,1,S7,temporal_dynamics,0
trigrams,AC15P,constraint_aligned,temporal_projection,time_horizons,risk if early,2,1,1,S3,practicality_and_feasibility,0
trigrams,AC15P,constraint_aligned,temporal_projection,time_horizons,series b later,2,1,1,S3,,0
trigrams,AC15P,constraint_aligned,temporal_projection,time_horizons,she in years,2,1,1,S7,,0
trigrams,AC15P,constraint_aligned,temporal_projection,time_horizons,short term but,2,1,1,S3,temporal_dynamics,0
trigrams,AC15P,constraint_aligned,temporal_projection,time_horizons,talks early and,2,1,1,S7,,0
trigrams,AC15P,constraint_aligned,temporal_projection,time_horizons,the early failure,2,1,1,S3,,0
trigrams,AC15P,constraint_aligned,temporal_projection,time_horizons,their early data,2,1,1,S1,truth_and_fact,0
trigrams,AC15P,constraint_aligned,truth,fact_vs_interpretation,least misleading why,2,1,1,S5,truth_and_fact,0
trigrams,AC15P,constraint_aligned,truth,plain_statement,honest move is,2,1,1,S7,truth_and_fact,0
trigrams,AC15P,constraint_aligned,truth,plain_statement,the honest move,2,1,1,S7,truth_and_fact,0
trigrams,AC15P,constraint_aligned,truth,plain_statement,your mind honest,2,1,1,S7,truth_and_fact,0
trigrams,AC15P,constraint_aligned,truth,uncertainty_marking,novagrid gating uncertainty,2,1,1,S1,truth_and_fact,0
trigrams,AC15P,constraint_aligned,truth,verification,decisions verified outcomes,6,1,1,S5,truth_and_fact,0
trigrams,AC15P,constraint_aligned,truth,verification,constraints verified outcomes,3,1,1,S5,practicality_and_feasibility;truth_and_fact,0
trigrams,AC15P,constraint_aligned,truth,verification,created_at last_validated_at repo,3,1,1,S5,,0
trigrams,AC15P,constraint_aligned,truth,verification,last_validated_at repo branch,3,1,1,S5,,0
trigrams,AC15P,constraint_aligned,truth,verification,repo validity checks,3,1,1,S5,,0
trigrams,AC15P,constraint_aligned,truth,verification,require user confirmation,3,1,1,S5,,0
trigrams,AC15P,constraint_aligned,truth,verification,style decisions verified,3,1,1,S5,truth_and_fact,0
trigrams,AC15P,constraint_aligned,truth,verification,verified outcomes runbook,3,1,1,S5,truth_and_fact,0
trigrams,AC15P,constraint_aligned,truth,verification,access deletion audit,2,1,1,S5,,0
trigrams,AC15P,constraint_aligned,truth,verification,and freshness checks,2,1,1,S5,,0
trigrams,AC15P,constraint_aligned,truth,verification,check whether the,2,1,1,S3,,0
trigrams,AC15P,constraint_aligned,truth,verification,checks when possible,2,1,1,S5,imagination_and_possibility,0
trigrams,AC15P,constraint_aligned,truth,verification,cited evidence lookup,2,1,1,S5,truth_and_fact,0
trigrams,AC15P,constraint_aligned,truth,verification,confirmed the chief,2,1,1,S3,truth_and_fact,0
trigrams,AC15P,constraint_aligned,truth,verification,control and audit,2,1,1,S5,,0
trigrams,AC15P,cross_cutting,warning,main,a refinance trap,3,1,1,S3,,0
trigrams,AC15P,cross_cutting,warning,main,residual risk statement,3,1,1,S3,practicality_and_feasibility,0
trigrams,AC15P,cross_cutting,warning,main,a risk managed,2,1,1,S1,practicality_and_feasibility,0
trigrams,AC15P,cross_cutting,warning,main,avoidable schedule risk,2,1,1,S1,practicality_and_feasibility,0
trigrams,AC15P,cross_cutting,warning,main,flexibility exit risk,2,1,1,S1,imagination_and_possibility;practicality_and_feasibility,0
trigrams,AC15P,cross_cutting,warning,main,if serious illness,2,1,1,S7,,0
trigrams,AC15P,cross_cutting,warning,main,isolation s concern,2,1,1,S5,,0
trigrams,AC15P,cross_cutting,warning,main,refinance trap if,2,1,1,S3,,0
trigrams,AC15P,cross_cutting,warning,main,risk if early,2,1,1,S3,practicality_and_feasibility,0
trigrams,AC15P,cross_cutting,warning,main,risk stack for,2,1,1,S1,practicality_and_feasibility,0
trigrams,AC15P,cross_cutting,warning,main,risk vendor responsiveness,2,1,1,S1,practicality_and_feasibility,0
trigrams,AC15P,cross_cutting,warning,main,schedule risk regardless,2,1,1,S1,practicality_and_feasibility,0
trigrams,AC15P,cross_cutting,warning,main,schedule risk we,2,1,1,S1,practicality_and_feasibility,0
trigrams,AC15P,cross_cutting,warning,main,serious illness occurs,2,1,1,S7,,0
trigrams,AC15P,cross_cutting,warning,main,staleness risk is,2,1,1,S5,practicality_and_feasibility,0
trigrams,CONTROL,cross_cutting,autonomy_sovereignty,single_word_markers,stop ops authority,4,1,1,S3,,0
trigrams,CONTROL,cross_cutting,autonomy_sovereignty,single_word_markers,authority won t,3,1,1,S3,,0
trigrams,CONTROL,cross_cutting,autonomy_sovereignty,single_word_markers,safety authority won,3,1,1,S3,,0
trigrams,CONTROL,cross_cutting,autonomy_sovereignty,single_word_markers,your safety authority,3,1,1,S3,,0
trigrams,CONTROL,cross_cutting,autonomy_sovereignty,single_word_markers,choosing you because,2,1,1,S7,,0
trigrams,CONTROL,cross_cutting,autonomy_sovereignty,single_word_markers,did we choose,2,1,1,S5,,0
trigrams,CONTROL,cross_cutting,conditions,main,plus whether you,3,1,1,S7,,0
trigrams,CONTROL,cross_cutting,conditions,main,recommendation unless novagrid,3,1,1,S1,,0
trigrams,CONTROL,cross_cutting,conditions,main,check whether it,2,1,1,S3,,0
trigrams,CONTROL,cross_cutting,conditions,main,country whether you,2,1,1,S7,,0
trigrams,CONTROL,cross_cutting,conditions,main,lois msas contingent,2,1,1,S3,,0
trigrams,CONTROL,cross_cutting,conditions,main,msas contingent on,2,1,1,S3,,0
trigrams,CONTROL,cross_cutting,conditions,main,now depends on,2,1,1,S1,,0
trigrams,CONTROL,cross_cutting,conditions,main,safety depends on,2,1,1,S3,,0
trigrams,CONTROL,cross_cutting,hedging,multi_word_patterns,modular tends to,2,1,1,S1,,0
trigrams,CONTROL,cross_cutting,hedging,multi_word_patterns,tends to win,2,1,1,S1,,0
trigrams,CONTROL,cross_cutting,hedging,single_word_markers,how it could,6,1,1,S1,,0
trigrams,CONTROL,cross_cutting,hedging,single_word_markers,it could bite,6,1,1,S1,,0
trigrams,CONTROL,cross_cutting,hedging,single_word_markers,could bite you,4,1,1,S1,,0
trigrams,CONTROL,cross_cutting,hedging,single_word_markers,time that could,3,1,1,S1,,0
trigrams,CONTROL,cross_cutting,hedging,single_word_markers,but more likely,2,1,1,S5,,0
trigrams,CONTROL,cross_cutting,hedging,single_word_markers,complex care may,2,1,1,S7,,0
trigrams,CONTROL,cross_cutting,hedging,single_word_markers,continuity is usually,2,1,1,S5,temporal_dynamics,0
trigrams,CONTROL,cross_cutting,hedging,single_word_markers,could bite year,2,1,1,S1,,0
trigrams,CONTROL,cross_cutting,hedging,single_word_markers,could change the,2,1,1,S1,,0
trigrams,CONTROL,cross_cutting,hedging,single_word_markers,likely to cause,2,1,1,S5,,0
trigrams,CONTROL,cross_cutting,hedging,single_word_markers,likely to create,2,1,1,S5,,0
trigrams,CONTROL,cross_cutting,hedging,single_word_markers,may be less,2,1,1,S7,,0
trigrams,CONTROL,cross_cutting,hedging,single_word_markers,may be underestimating,2,1,1,S7,,0
trigrams,CONTROL,cross_cutting,hedging,single_word_markers,may bring urgency,2,1,1,S7,,0
trigrams,CONTROL,cross_cutting,hedging,single_word_markers,modular tends to,2,1,1,S1,,0
trigrams,CONTROL,constraint_aligned,imagination_and_possibility,tension_as_fuel,case you either,2,1,1,S3,,0
trigrams,CONTROL,constraint_aligned,practical_considerations_and_execution,action_and_execution,a staged rollout,3,1,1,S1,,0
trigrams,CONTROL,constraint_aligned,practical_considerations_and_execution,action_and_execution,as built documentation,3,1,1,S1,,0
trigrams,CONTROL,constraint_aligned,practical_considerations_and_execution,action_and_execution,staged rollout plan,3,1,1,S1,,0
trigrams,CONTROL,constraint_aligned,practical_considerations_and_execution,action_and_execution,a funded plan,2,1,1,S7,,0
trigrams,CONTROL,constraint_aligned,practical_considerations_and_execution,action_and_execution,a phased launch,2,1,1,S3,temporal_dynamics,1
trigrams,CONTROL,constraint_aligned,practical_considerations_and_execution,action_and_execution,any commercial launch,2,1,1,S3,,0
trigrams,CONTROL,constraint_aligned,practical_considerations_and_execution,action_and_execution,be launched outside,2,1,1,S3,,0
trigrams,CONTROL,constraint_aligned,practical_considerations_and_execution,action_and_execution,beneficiary plan that,2,1,1,S7,,0
trigrams,CONTROL,constraint_aligned,practical_considerations_and_execution,action_and_execution,build test commands,2,1,1,S5,,0
trigrams,CONTROL,constraint_aligned,practical_considerations_and_execution,action_and_execution,cannot be launched,2,1,1,S3,,0
trigrams,CONTROL,constraint_aligned,practical_considerations_and_execution,action_and_execution,create site hazards,2,1,1,S3,,0
trigrams,CONTROL,constraint_aligned,practical_considerations_and_execution,action_and_execution,delay start assumption,2,1,1,S1,truth_and_fact,0
trigrams,CONTROL,constraint_aligned,practical_considerations_and_execution,action_and_execution,launched outside qualified,2,1,1,S3,,0
trigrams,CONTROL,constraint_aligned,practical_considerations_and_execution,action_and_execution,least one planned,2,1,1,S7,,0
trigrams,CONTROL,constraint_aligned,practical_considerations_and_execution,action_and_execution,likely to create,2,1,1,S5,,0
trigrams,CONTROL,constraint_aligned,practical_considerations_and_execution,constraints_and_tradeoffs,constraints system map,7,1,1,S5,practicality_and_feasibility,0
trigrams,CONTROL,constraint_aligned,practical_considerations_and_execution,constraints_and_tradeoffs,conventions constraints system,7,1,1,S5,practicality_and_feasibility,0
trigrams,CONTROL,constraint_aligned,practical_considerations_and_execution,constraints_and_tradeoffs,constrained commercial deployment,4,1,1,S3,practicality_and_feasibility,0
trigrams,CONTROL,constraint_aligned,practical_considerations_and_execution,constraints_and_tradeoffs,constrained commercial availability,3,1,1,S3,practicality_and_feasibility,0
trigrams,CONTROL,constraint_aligned,practical_considerations_and_execution,constraints_and_tradeoffs,constrained commercial release,3,1,1,S3,practicality_and_feasibility,0
trigrams,CONTROL,constraint_aligned,practical_considerations_and_execution,constraints_and_tradeoffs,architecture constraints conventions,2,1,1,S5,practicality_and_feasibility,0
trigrams,CONTROL,constraint_aligned,practical_considerations_and_execution,constraints_and_tradeoffs,as default context,2,1,1,S5,,0
trigrams,CONTROL,constraint_aligned,practical_considerations_and_execution,constraints_and_tradeoffs,bound the hazard,2,1,1,S3,,0
trigrams,CONTROL,constraint_aligned,practical_considerations_and_execution,constraints_and_tradeoffs,bounded e g,2,1,1,S3,,0
trigrams,CONTROL,constraint_aligned,practical_considerations_and_execution,constraints_and_tradeoffs,constrained early access,2,1,1,S3,practicality_and_feasibility,0
trigrams,CONTROL,constraint_aligned,practical_considerations_and_execution,constraints_and_tradeoffs,constraints by design,2,1,1,S3,practicality_and_feasibility,0
trigrams,CONTROL,constraint_aligned,practical_considerations_and_execution,constraints_and_tradeoffs,constraints conventions system,2,1,1,S5,practicality_and_feasibility,0
trigrams,CONTROL,constraint_aligned,practical_considerations_and_execution,constraints_and_tradeoffs,constraints dot it,2,1,1,S1,practicality_and_feasibility,0
trigrams,CONTROL,constraint_aligned,practical_considerations_and_execution,constraints_and_tradeoffs,conventions constraints and,2,1,1,S5,practicality_and_feasibility,0
