scenario,level,system,expression_group,expression_group_layer,expression_subgroup,ngram,count,matched_constraints,constraint_hit_count,scenario_heavy
S1,quadgrams,HYBRID_SEMANTIC,practical_considerations_and_execution,constraint_aligned,action_and_execution,timing plans databases logs,2,,0,False
S1,quadgrams,HYBRID_SEMANTIC,surfacing,cross_cutting,confrontation,s clearly wrong you,3,,0,False
S1,quadgrams,HYBRID_SEMANTIC,imagination_and_possibility,constraint_aligned,path_toward_feasibility,a phased rollout pilot,2,imagination_and_possibility;temporal_dynamics,2,False
S1,quadgrams,HYBRID_SEMANTIC,imagination_and_possibility,constraint_aligned,path_toward_feasibility,a pilot corridor prove,2,imagination_and_possibility,1,False
S1,quadgrams,HYBRID_SEMANTIC,imagination_and_possibility,constraint_aligned,path_toward_feasibility,a viable alternative only,2,imagination_and_possibility,1,False
S1,quadgrams,HYBRID_SEMANTIC,imagination_and_possibility,constraint_aligned,path_toward_feasibility,phased rollout pilot corridor,2,imagination_and_possibility;temporal_dynamics,2,False
S1,quadgrams,HYBRID_SEMANTIC,imagination_and_possibility,constraint_aligned,path_toward_feasibility,pilot corridor prove stability,2,imagination_and_possibility,1,False
S1,quadgrams,HYBRID_SEMANTIC,imagination_and_possibility,constraint_aligned,path_toward_feasibility,rollout pilot corridor first,2,imagination_and_possibility,1,False
S1,quadgrams,HYBRID_SEMANTIC,imagination_and_possibility,constraint_aligned,path_toward_feasibility,start with a pilot,2,imagination_and_possibility,1,False
S1,quadgrams,HYBRID_SEMANTIC,imagination_and_possibility,constraint_aligned,path_toward_feasibility,viable alternative only if,2,imagination_and_possibility,1,False
S1,quadgrams,HYBRID_SEMANTIC,conditions,cross_cutting,main,viable alternative only if,2,imagination_and_possibility,1,False
S1,quadgrams,HYBRID_SEMANTIC,imagination_and_possibility,constraint_aligned,exploration_within_bounds,a viable alternative only,2,imagination_and_possibility,1,False
S1,quadgrams,HYBRID_SEMANTIC,imagination_and_possibility,constraint_aligned,exploration_within_bounds,viable alternative only if,2,imagination_and_possibility,1,False
S1,quadgrams,HYBRID_SEMANTIC,practical_considerations_and_execution,constraint_aligned,constraints_and_tradeoffs,a viable alternative only,2,imagination_and_possibility,1,False
S1,quadgrams,HYBRID_SEMANTIC,practical_considerations_and_execution,constraint_aligned,constraints_and_tradeoffs,bound or fixed escalator,2,,0,False
S1,quadgrams,HYBRID_SEMANTIC,practical_considerations_and_execution,constraint_aligned,constraints_and_tradeoffs,cpi bound or fixed,2,,0,False
S1,quadgrams,HYBRID_SEMANTIC,practical_considerations_and_execution,constraint_aligned,constraints_and_tradeoffs,viable alternative only if,2,imagination_and_possibility,1,False
S1,quadgrams,HYBRID_SEMANTIC,practical_considerations_and_execution,constraint_aligned,resources_timing_conditions,a real schedule threat,2,practicality_and_feasibility,1,False
S1,quadgrams,HYBRID_SEMANTIC,practical_considerations_and_execution,constraint_aligned,resources_timing_conditions,cost continuity protections are,2,practicality_and_feasibility;temporal_dynamics,2,False
S1,quadgrams,HYBRID_SEMANTIC,practical_considerations_and_execution,constraint_aligned,resources_timing_conditions,cost exposure operational maturity,2,practicality_and_feasibility;temporal_dynamics,3,False
S1,quadgrams,HYBRID_SEMANTIC,practical_considerations_and_execution,constraint_aligned,resources_timing_conditions,failover adding cost time,2,practicality_and_feasibility,1,False
S1,quadgrams,HYBRID_SEMANTIC,practical_considerations_and_execution,constraint_aligned,resources_timing_conditions,now rates deliverables timelines,2,,0,False
S1,quadgrams,HYBRID_SEMANTIC,practical_considerations_and_execution,constraint_aligned,resources_timing_conditions,real schedule threat modular,2,practicality_and_feasibility,1,False
S1,quadgrams,HYBRID_SEMANTIC,practical_considerations_and_execution,constraint_aligned,resources_timing_conditions,schedule protections milestone dates,2,practicality_and_feasibility,1,False
S1,quadgrams,HYBRID_SEMANTIC,practical_considerations_and_execution,constraint_aligned,resources_timing_conditions,term cost continuity protections,2,practicality_and_feasibility;temporal_dynamics,2,False
S1,quadgrams,HYBRID_SEMANTIC,practical_considerations_and_execution,constraint_aligned,resources_timing_conditions,timelines api access rights,2,,0,False
S1,quadgrams,HYBRID_SEMANTIC,practical_considerations_and_execution,constraint_aligned,resources_timing_conditions,year cost exposure operational,2,practicality_and_feasibility,2,False
S1,quadgrams,HYBRID_SEMANTIC,truth,constraint_aligned,verification,acceptance tested time to,2,,0,False
S1,quadgrams,HYBRID_SEMANTIC,truth,constraint_aligned,verification,acceptance testing and burn,2,,0,False
S1,quadgrams,HYBRID_SEMANTIC,truth,constraint_aligned,verification,and acceptance tested time,2,,0,False
S1,quadgrams,HYBRID_SEMANTIC,truth,constraint_aligned,verification,audit trail degraded mode,2,,0,False
S1,quadgrams,HYBRID_SEMANTIC,truth,constraint_aligned,verification,documented formats exit transition,2,temporal_dynamics,1,False
S1,quadgrams,HYBRID_SEMANTIC,truth,constraint_aligned,verification,documented formats priced transition,2,temporal_dynamics,1,False
S1,quadgrams,HYBRID_SEMANTIC,truth,constraint_aligned,verification,in documented formats exit,2,,0,False
S1,quadgrams,HYBRID_SEMANTIC,truth,constraint_aligned,verification,in documented formats priced,2,,0,False
S1,quadgrams,HYBRID_SEMANTIC,truth,constraint_aligned,verification,pressure test require a,2,,0,False
S1,quadgrams,HYBRID_SEMANTIC,truth,constraint_aligned,verification,rollback audit trail degraded,2,,0,False
S1,quadgrams,HYBRID_SEMANTIC,temporal_projection,constraint_aligned,robustness_and_resilience,pilot corridor prove stability,2,imagination_and_possibility,1,False
S1,quadgrams,HYBRID_SEMANTIC,temporal_projection,constraint_aligned,robustness_and_resilience,stable cutover before the,2,,0,False
S1,quadgrams,HYBRID_SEMANTIC,warning,cross_cutting,main,a real schedule threat,2,practicality_and_feasibility,1,False
S1,quadgrams,HYBRID_SEMANTIC,warning,cross_cutting,main,and continuity risks and,2,practicality_and_feasibility;temporal_dynamics,2,False
S1,quadgrams,HYBRID_SEMANTIC,warning,cross_cutting,main,real schedule threat modular,2,practicality_and_feasibility,1,False
S1,quadgrams,HYBRID_SEMANTIC,warning,cross_cutting,main,supply chain risk than,2,practicality_and_feasibility,1,False
S1,quadgrams,HYBRID_SEMANTIC,temporal_projection,constraint_aligned,past_present_future,deliverable not a future,2,temporal_dynamics,1,False
S1,quadgrams,HYBRID_SEMANTIC,temporal_projection,constraint_aligned,time_horizons,early delivery of spares,2,,0,False
S1,quadgrams,HYBRID_SEMANTIC,temporal_projection,constraint_aligned,time_horizons,early maintenance reduction vs,2,,0,False
S1,quadgrams,HYBRID_SEMANTIC,temporal_projection,constraint_aligned,time_horizons,must select in weeks,2,,0,False
S1,quadgrams,HYBRID_SEMANTIC,temporal_projection,constraint_aligned,time_horizons,spares delivered early a,2,,0,False
S1,quadgrams,HYBRID_SEMANTIC,truth,constraint_aligned,fact_vs_interpretation,the facts you provided,2,,0,False
S1,quadgrams,HYBRID_SEMANTIC,autonomy_sovereignty,cross_cutting,single_word_markers,best reasons to choose,2,,0,False
S1,quadgrams,HYBRID_SEMANTIC,surfacing,cross_cutting,hard_limit_refusal,if civitas cannot meet,2,,0,False
S1,quadgrams,HYBRID_SEMANTIC,hedging,cross_cutting,multi_word_patterns,in a way council,2,,0,False
S3,quadgrams,AC15,imagination_and_possibility,constraint_aligned,exploration_within_bounds,prototype validated evt dvt,2,imagination_and_possibility,1,False
S3,quadgrams,AC15,imagination_and_possibility,constraint_aligned,exploration_within_bounds,shielding prototype validated evt,2,imagination_and_possibility,1,False
S3,quadgrams,AC15,imagination_and_possibility,constraint_aligned,path_toward_feasibility,prototype validated evt dvt,2,imagination_and_possibility,1,False
S3,quadgrams,AC15,imagination_and_possibility,constraint_aligned,path_toward_feasibility,shielding prototype validated evt,2,imagination_and_possibility,1,False
S3,quadgrams,AC15,truth,constraint_aligned,verification,prototype validated evt dvt,2,imagination_and_possibility,1,False
S3,quadgrams,AC15,truth,constraint_aligned,verification,shielding prototype validated evt,2,imagination_and_possibility,1,False
S3,quadgrams,AC15,practical_considerations_and_execution,constraint_aligned,action_and_execution,can restructure the launch,2,,0,False
S3,quadgrams,AC15,practical_considerations_and_execution,constraint_aligned,action_and_execution,constrained launch parallel hardware,2,practicality_and_feasibility,1,False
S3,quadgrams,AC15,practical_considerations_and_execution,constraint_aligned,action_and_execution,de risked execution not,2,practicality_and_feasibility,1,False
S3,quadgrams,AC15,practical_considerations_and_execution,constraint_aligned,action_and_execution,even if you launch,2,,0,False
S3,quadgrams,AC15,practical_considerations_and_execution,constraint_aligned,action_and_execution,month if you launch,2,,0,False
S3,quadgrams,AC15,practical_considerations_and_execution,constraint_aligned,action_and_execution,restructure the launch into,2,,0,False
S3,quadgrams,AC15,practical_considerations_and_execution,constraint_aligned,action_and_execution,you ship within an,2,,0,False
S3,quadgrams,AC15,practical_considerations_and_execution,constraint_aligned,constraints_and_tradeoffs,a clearly bounded operating,2,,0,False
S3,quadgrams,AC15,practical_considerations_and_execution,constraint_aligned,constraints_and_tradeoffs,bound the failure mode,2,,0,False
S3,quadgrams,AC15,practical_considerations_and_execution,constraint_aligned,constraints_and_tradeoffs,bounded operating envelope with,2,,0,False
S3,quadgrams,AC15,practical_considerations_and_execution,constraint_aligned,constraints_and_tradeoffs,clearly bounded operating envelope,2,,0,False
S3,quadgrams,AC15,practical_considerations_and_execution,constraint_aligned,constraints_and_tradeoffs,constrained launch parallel hardware,2,practicality_and_feasibility,1,False
S3,quadgrams,AC15,practical_considerations_and_execution,constraint_aligned,constraints_and_tradeoffs,exclusions for known limitations,2,,0,False
S3,quadgrams,AC15,practical_considerations_and_execution,constraint_aligned,constraints_and_tradeoffs,procedural controls software constraints,2,practicality_and_feasibility,1,False
S3,quadgrams,AC15,temporal_projection,constraint_aligned,robustness_and_resilience,a more robust nav,2,temporal_dynamics,1,False
S3,quadgrams,AC15,temporal_projection,constraint_aligned,robustness_and_resilience,more robust nav mode,2,temporal_dynamics,1,False
S3,quadgrams,AC15,temporal_projection,constraint_aligned,robustness_and_resilience,to a more robust,2,temporal_dynamics,1,False
S3,quadgrams,AC15,truth,constraint_aligned,fact_vs_interpretation,claims are truthful and,2,truth_and_fact,1,False
S3,quadgrams,AC15,truth,constraint_aligned,fact_vs_interpretation,the claims are truthful,2,truth_and_fact,1,False
S3,quadgrams,AC15,practical_considerations_and_execution,constraint_aligned,resources_timing_conditions,definition and penalty schedule,2,practicality_and_feasibility,1,False
S3,quadgrams,AC15,practical_considerations_and_execution,constraint_aligned,resources_timing_conditions,runtime detection proactive mitigation,2,practicality_and_feasibility,1,False
S3,quadgrams,AC15,practical_considerations_and_execution,constraint_aligned,resources_timing_conditions,the rev b schedule,2,practicality_and_feasibility,1,False
S3,quadgrams,AC15,temporal_projection,constraint_aligned,time_horizons,market window without sacrificing,2,temporal_dynamics,1,False
S3,quadgrams,AC15,temporal_projection,constraint_aligned,time_horizons,window without sacrificing the,2,temporal_dynamics,1,False
S3,quadgrams,AC15,temporal_projection,constraint_aligned,change_and_rate,transition to a more,2,temporal_dynamics,1,False
S3,quadgrams,AC15,temporal_projection,constraint_aligned,decay_and_currency,is no longer the,2,,0,False
S3,quadgrams,AC15,surfacing,cross_cutting,hard_limit_refusal,can t guarantee geofence,2,,0,False
S3,quadgrams,AC15,hedging,cross_cutting,single_word_markers,of these become likely,2,,0,False
S3,quadgrams,AC15,hedging,cross_cutting,single_word_markers,re statistically likely to,2,,0,False
S3,quadgrams,AC15,hedging,cross_cutting,single_word_markers,you re statistically likely,2,,0,False
S3,quadgrams,AC15P,practical_considerations_and_execution,constraint_aligned,constraints_and_tradeoffs,limited availability early access,4,,0,False
S3,quadgrams,AC15P,practical_considerations_and_execution,constraint_aligned,constraints_and_tradeoffs,mitigation is not bounded,3,practicality_and_feasibility,1,False
S3,quadgrams,AC15P,practical_considerations_and_execution,constraint_aligned,constraints_and_tradeoffs,bound on event rate,2,,0,False
S3,quadgrams,AC15P,practical_considerations_and_execution,constraint_aligned,constraints_and_tradeoffs,bounded la eap launch,2,,0,False
S3,quadgrams,AC15P,practical_considerations_and_execution,constraint_aligned,constraints_and_tradeoffs,bounded operating envelope site,2,,0,False
S3,quadgrams,AC15P,practical_considerations_and_execution,constraint_aligned,constraints_and_tradeoffs,in a prohibited context,2,,0,False
S3,quadgrams,AC15P,practical_considerations_and_execution,constraint_aligned,constraints_and_tradeoffs,paid pilot limited availability,2,imagination_and_possibility,1,False
S3,quadgrams,AC15P,temporal_projection,constraint_aligned,time_horizons,limited availability early access,4,,0,False
S3,quadgrams,AC15P,temporal_projection,constraint_aligned,time_horizons,availability early access launch,2,,0,True
S3,quadgrams,AC15P,temporal_projection,constraint_aligned,time_horizons,early access is not,2,,0,True
S3,quadgrams,AC15P,temporal_projection,constraint_aligned,time_horizons,successful series b later,2,,0,False
S3,quadgrams,AC15P,temporal_projection,constraint_aligned,time_horizons,the early failure tax,2,,0,False
S3,quadgrams,AC15P,practical_considerations_and_execution,constraint_aligned,resources_timing_conditions,mitigation is not bounded,3,practicality_and_feasibility,1,False
