scenario,level,system,first_class_group,ngram,count,matched_terms
S1,quadgrams,AC15,surfacing.confrontation,make us wrong the,2,wrong
S1,quadgrams,AC15,surfacing.confrontation,the contract doesn t,2,doesn|doesn t
S1,quadgrams,AC15,surfacing.confrontation,contract doesn t allow,2,doesn|doesn t
S1,quadgrams,HYBRID_3_5,surfacing.confrontation,isn t hostage priced,4,isn t
S1,quadgrams,HYBRID_3_5,surfacing.confrontation,so exit isn t,3,isn t
S1,quadgrams,HYBRID_3_5,surfacing.confrontation,exit isn t hostage,3,isn t
S1,quadgrams,HYBRID_3_5,surfacing.confrontation,wrong in year one,3,wrong
S1,quadgrams,HYBRID_3_5,surfacing.confrontation,that doesn t mean,2,doesn|doesn t
S1,quadgrams,HYBRID_3_5,surfacing.confrontation,doesn t mean novagrid,2,doesn|doesn t
S1,quadgrams,HYBRID_3_5,surfacing.confrontation,something minor goes wrong,2,wrong
S1,quadgrams,HYBRID_SEMANTIC,surfacing.confrontation,s clearly wrong you,3,wrong
S1,quadgrams,CONTROL,hedging,how it could bite,6,could
S1,quadgrams,CONTROL,hedging,it could bite you,4,could
S1,quadgrams,CONTROL,hedging,lead time that could,3,could
S1,quadgrams,CONTROL,hedging,time that could push,3,could
S1,quadgrams,CONTROL,hedging,likely narrative if something,3,likely
S1,quadgrams,CONTROL,hedging,modular tends to win,2,tends|tends to
S1,quadgrams,CONTROL,hedging,could change the answer,2,could
S1,quadgrams,CONTROL,hedging,that could push the,2,could
S1,quadgrams,CONTROL,hedging,could push the integrated,2,could
S1,quadgrams,CONTROL,hedging,it could bite year,2,could
S1,quadgrams,AC15,hedging,standard controllers typically mean,2,typically
S1,quadgrams,AC15P,hedging,it may be underestimated,7,may
S1,quadgrams,AC15P,hedging,likely narrative if there,3,likely
S1,quadgrams,AC15P,hedging,in short novagrid may,2,may
S1,quadgrams,AC15P,hedging,that tends to favor,2,tends|tends to
S1,quadgrams,HYBRID_SEMANTIC,hedging,in a way council,2,in a way
S1,quadgrams,CONTROL,warning,a higher governance risk,2,risk
S1,quadgrams,CONTROL,warning,higher governance risk architecture,2,risk
S1,quadgrams,AC15,warning,and lock in risk,2,risk
S1,quadgrams,AC15P,warning,becomes a schedule risk,2,risk|schedule
S1,quadgrams,AC15P,warning,schedule risk regardless of,2,risk|schedule
S1,quadgrams,AC15P,warning,schedule risk we are,2,risk|schedule
S1,quadgrams,AC15P,warning,risk vendor responsiveness and,2,risk
S1,quadgrams,AC15P,warning,risk stack for essential,2,risk
S1,quadgrams,HYBRID_3_5,warning,risk lock in resilience,2,resilience|risk
S1,quadgrams,HYBRID_3_5,warning,risk and narrative risk,2,risk
S1,quadgrams,HYBRID_3_5,warning,and narrative risk even,2,risk
S1,quadgrams,HYBRID_3_5,warning,narrative risk even if,2,risk
S1,quadgrams,HYBRID_3_5,warning,risk if you share,2,risk
S1,quadgrams,HYBRID_3_5,warning,at risk due to,2,risk
S1,quadgrams,HYBRID_SEMANTIC,warning,and continuity risks and,2,risks
S1,quadgrams,HYBRID_SEMANTIC,warning,supply chain risk than,2,risk
S1,quadgrams,HYBRID_SEMANTIC,warning,a real schedule threat,2,schedule|threat
S1,quadgrams,HYBRID_SEMANTIC,warning,real schedule threat modular,2,schedule|threat
S1,quadgrams,CONTROL,conditions,recommendation unless novagrid can,3,unless
S1,quadgrams,CONTROL,conditions,unless novagrid can clear,2,unless
S1,quadgrams,HYBRID_3_5,conditions,unless novagrid s incident,2,unless
S1,quadgrams,HYBRID_SEMANTIC,conditions,viable alternative only if,2,alternative|only if|viable|viable alternative
S1,quadgrams,HYBRID_3_5,autonomy_sovereignty,so the modular choice,2,choice
S1,quadgrams,HYBRID_SEMANTIC,autonomy_sovereignty,best reasons to choose,2,choose
S3,quadgrams,CONTROL,truth.verification,sanity check whether it,2,check|sanity check|whether
S3,quadgrams,CONTROL,truth.verification,check whether it s,2,check|whether
S3,quadgrams,AC15,truth.verification,shielding prototype validated evt,2,prototype|validat|validated
S3,quadgrams,AC15,truth.verification,prototype validated evt dvt,2,prototype|validat|validated
S3,quadgrams,AC15P,truth.verification,ve confirmed the chief,2,confirm|confirmed
S3,quadgrams,AC15P,truth.verification,confirmed the chief architect,2,confirm|confirmed
S3,quadgrams,AC15P,truth.verification,a simple decision test,2,test
S3,quadgrams,AC15P,truth.verification,sanity check whether the,2,check|sanity check|whether
S3,quadgrams,HYBRID_3_5,truth.verification,design freeze build validation,2,build|validat|validation
S3,quadgrams,HYBRID_3_5,truth.verification,field re test with,2,test
S3,quadgrams,HYBRID_3_5,truth.verification,re test with weekly,2,test
S3,quadgrams,HYBRID_3_5,truth.verification,test with weekly gates,2,test
S3,quadgrams,CONTROL,truth.fact_vs_interpretation,safety case hazard analysis,2,analysis|hazard
S3,quadgrams,CONTROL,truth.fact_vs_interpretation,case hazard analysis fmea,2,analysis|hazard
S3,quadgrams,AC15,truth.fact_vs_interpretation,the claims are truthful,2,truthful
S3,quadgrams,AC15,truth.fact_vs_interpretation,claims are truthful and,2,truthful
S3,quadgrams,CONTROL,practical_considerations_and_execution.action_and_execution,loss of the launch,2,launch
S3,quadgrams,CONTROL,practical_considerations_and_execution.action_and_execution,of the launch partner,2,launch
S3,quadgrams,CONTROL,practical_considerations_and_execution.action_and_execution,for any commercial launch,2,launch
S3,quadgrams,CONTROL,practical_considerations_and_execution.action_and_execution,commercial early access launch,2,early|launch
S3,quadgrams,CONTROL,practical_considerations_and_execution.action_and_execution,hardware remediation retrofit plan,2,plan
S3,quadgrams,CONTROL,practical_considerations_and_execution.action_and_execution,missions cannot be launched,2,cannot|launched
S3,quadgrams,CONTROL,practical_considerations_and_execution.action_and_execution,cannot be launched outside,2,cannot|launched
S3,quadgrams,CONTROL,practical_considerations_and_execution.action_and_execution,be launched outside qualified,2,launched
S3,quadgrams,CONTROL,practical_considerations_and_execution.action_and_execution,launched outside qualified zones,2,launched
S3,quadgrams,AC15,practical_considerations_and_execution.action_and_execution,constrained launch parallel hardware,2,constrain|constrained|launch
S3,quadgrams,AC15,practical_considerations_and_execution.action_and_execution,de risked execution not,2,execution
S3,quadgrams,AC15,practical_considerations_and_execution.action_and_execution,you ship within an,2,ship
S3,quadgrams,AC15,practical_considerations_and_execution.action_and_execution,can restructure the launch,2,launch
S3,quadgrams,AC15,practical_considerations_and_execution.action_and_execution,restructure the launch into,2,launch
S3,quadgrams,AC15,practical_considerations_and_execution.action_and_execution,even if you launch,2,launch
S3,quadgrams,AC15,practical_considerations_and_execution.action_and_execution,month if you launch,2,launch
S3,quadgrams,AC15P,practical_considerations_and_execution.action_and_execution,whether you can implement,2,implement|whether
S3,quadgrams,AC15P,practical_considerations_and_execution.action_and_execution,global launch messaging if,2,launch
S3,quadgrams,AC15P,practical_considerations_and_execution.action_and_execution,c gated launch partial,2,launch
S3,quadgrams,AC15P,practical_considerations_and_execution.action_and_execution,on time launch only,2,launch
S3,quadgrams,AC15P,practical_considerations_and_execution.action_and_execution,we will launch only,2,launch
S3,quadgrams,AC15P,practical_considerations_and_execution.action_and_execution,will launch only what,2,launch
S3,quadgrams,AC15P,practical_considerations_and_execution.action_and_execution,availability early access launch,2,early|launch
S3,quadgrams,AC15P,practical_considerations_and_execution.action_and_execution,a launch definition that,2,launch
S3,quadgrams,AC15P,practical_considerations_and_execution.action_and_execution,bounded la eap launch,2,bounded|launch
S3,quadgrams,AC15P,practical_considerations_and_execution.action_and_execution,la eap launch this,2,launch
S3,quadgrams,HYBRID_3_5,practical_considerations_and_execution.action_and_execution,dated plan for the,3,plan|plan for
S3,quadgrams,HYBRID_3_5,practical_considerations_and_execution.action_and_execution,plan for the shielding,3,plan|plan for
S3,quadgrams,HYBRID_3_5,practical_considerations_and_execution.action_and_execution,you ship a constrained,2,constrain|constrained|ship
S3,quadgrams,HYBRID_3_5,practical_considerations_and_execution.action_and_execution,you ship proposal a,2,ship
S3,quadgrams,HYBRID_3_5,practical_considerations_and_execution.action_and_execution,ship proposal a as,2,ship
S3,quadgrams,HYBRID_3_5,practical_considerations_and_execution.action_and_execution,launch broadly with a,2,broadly|launch
S3,quadgrams,HYBRID_3_5,practical_considerations_and_execution.action_and_execution,broad ga launch under,2,launch
S3,quadgrams,HYBRID_3_5,practical_considerations_and_execution.action_and_execution,ga launch under proposal,2,launch
S3,quadgrams,HYBRID_3_5,practical_considerations_and_execution.action_and_execution,launch under proposal a,2,launch
S3,quadgrams,HYBRID_3_5,practical_considerations_and_execution.action_and_execution,strengthens the ship countercase,2,ship
S3,quadgrams,HYBRID_SEMANTIC,practical_considerations_and_execution.action_and_execution,constrained launch disqualified if,2,constrain|constrained|launch
S3,quadgrams,HYBRID_SEMANTIC,practical_considerations_and_execution.action_and_execution,retrofit plan will you,2,plan
S3,quadgrams,HYBRID_SEMANTIC,practical_considerations_and_execution.action_and_execution,plan will you stay,2,plan
S3,quadgrams,HYBRID_SEMANTIC,practical_considerations_and_execution.action_and_execution,restricted zones planned maintenance,2,planned
S3,quadgrams,HYBRID_SEMANTIC,practical_considerations_and_execution.action_and_execution,shipped and caused downtime,2,shipped
S3,quadgrams,HYBRID_SEMANTIC,practical_considerations_and_execution.action_and_execution,launch now vs delay,2,launch
S3,quadgrams,HYBRID_SEMANTIC,practical_considerations_and_execution.action_and_execution,commercial mining launch under,2,launch
S3,quadgrams,HYBRID_SEMANTIC,practical_considerations_and_execution.action_and_execution,case for the launch,2,launch
S3,quadgrams,HYBRID_SEMANTIC,practical_considerations_and_execution.action_and_execution,the launch envelope signed,2,launch
S3,quadgrams,HYBRID_SEMANTIC,practical_considerations_and_execution.action_and_execution,you launch into mining,2,launch
S3,quadgrams,CONTROL,practical_considerations_and_execution.constraints_and_tradeoffs,a constrained commercial deployment,3,constrain|constrained
S3,quadgrams,CONTROL,practical_considerations_and_execution.constraints_and_tradeoffs,a constrained commercial release,2,constrain|constrained
S3,quadgrams,AC15,practical_considerations_and_execution.constraints_and_tradeoffs,constrained launch parallel hardware,2,constrain|constrained|launch
S3,quadgrams,AC15,practical_considerations_and_execution.constraints_and_tradeoffs,procedural controls software constraints,2,constrain|constraints
S3,quadgrams,AC15,practical_considerations_and_execution.constraints_and_tradeoffs,a clearly bounded operating,2,bounded
S3,quadgrams,AC15,practical_considerations_and_execution.constraints_and_tradeoffs,clearly bounded operating envelope,2,bounded
S3,quadgrams,AC15,practical_considerations_and_execution.constraints_and_tradeoffs,bounded operating envelope with,2,bounded
S3,quadgrams,AC15,practical_considerations_and_execution.constraints_and_tradeoffs,bound the failure mode,2,bound
S3,quadgrams,AC15,practical_considerations_and_execution.constraints_and_tradeoffs,exclusions for known limitations,2,limitations
S3,quadgrams,AC15P,practical_considerations_and_execution.constraints_and_tradeoffs,limited availability early access,4,early|limited
S3,quadgrams,AC15P,practical_considerations_and_execution.constraints_and_tradeoffs,mitigation is not bounded,3,bounded|mitigat|mitigation
S3,quadgrams,AC15P,practical_considerations_and_execution.constraints_and_tradeoffs,paid pilot limited availability,2,limited|pilot
S3,quadgrams,AC15P,practical_considerations_and_execution.constraints_and_tradeoffs,bounded operating envelope site,2,bounded
S3,quadgrams,AC15P,practical_considerations_and_execution.constraints_and_tradeoffs,bound on event rate,2,bound
S3,quadgrams,AC15P,practical_considerations_and_execution.constraints_and_tradeoffs,in a prohibited context,2,context
S3,quadgrams,AC15P,practical_considerations_and_execution.constraints_and_tradeoffs,bounded la eap launch,2,bounded|launch
S3,quadgrams,HYBRID_3_5,practical_considerations_and_execution.constraints_and_tradeoffs,bounded entry into service,3,bounded
S3,quadgrams,HYBRID_3_5,practical_considerations_and_execution.constraints_and_tradeoffs,commercial pilot limited availability,2,limited|pilot
S3,quadgrams,HYBRID_3_5,practical_considerations_and_execution.constraints_and_tradeoffs,you ship a constrained,2,constrain|constrained|ship
S3,quadgrams,HYBRID_3_5,practical_considerations_and_execution.constraints_and_tradeoffs,a constrained entry into,2,constrain|constrained
S3,quadgrams,HYBRID_3_5,practical_considerations_and_execution.constraints_and_tradeoffs,constrained entry into service,2,constrain|constrained
S3,quadgrams,HYBRID_3_5,practical_considerations_and_execution.constraints_and_tradeoffs,suggest the most realistic,2,realistic
S3,quadgrams,HYBRID_3_5,practical_considerations_and_execution.constraints_and_tradeoffs,entry into service limited,2,limited
S3,quadgrams,HYBRID_3_5,practical_considerations_and_execution.constraints_and_tradeoffs,limited availability with renegotiated,2,limited
S3,quadgrams,HYBRID_3_5,practical_considerations_and_execution.constraints_and_tradeoffs,limited availability counts as,2,limited
S3,quadgrams,HYBRID_SEMANTIC,practical_considerations_and_execution.constraints_and_tradeoffs,bound the interference risk,2,bound|risk
S3,quadgrams,HYBRID_SEMANTIC,practical_considerations_and_execution.constraints_and_tradeoffs,with a constrained envelope,2,constrain|constrained
S3,quadgrams,HYBRID_SEMANTIC,practical_considerations_and_execution.constraints_and_tradeoffs,constrained launch disqualified if,2,constrain|constrained|launch
S3,quadgrams,HYBRID_SEMANTIC,practical_considerations_and_execution.constraints_and_tradeoffs,integrity monitoring if feasible,2,feasible
S3,quadgrams,HYBRID_SEMANTIC,practical_considerations_and_execution.constraints_and_tradeoffs,case for that limited,2,limited
S3,quadgrams,HYBRID_SEMANTIC,practical_considerations_and_execution.constraints_and_tradeoffs,for that limited envelope,2,limited
S3,quadgrams,HYBRID_SEMANTIC,practical_considerations_and_execution.constraints_and_tradeoffs,you have a viable,2,viable
S3,quadgrams,CONTROL,practical_considerations_and_execution.friction_and_blockers,while continuing the hardware,2,the hard
S3,quadgrams,CONTROL,practical_considerations_and_execution.friction_and_blockers,the hardware fix if,2,the hard
S3,quadgrams,CONTROL,practical_considerations_and_execution.friction_and_blockers,conditions until the hardware,2,the hard
